maximum_nights,extra_people,guests_included,beds,availability_365,accommodates,bedrooms,host_listings_count,host_for,number_of_reviews_ltm,minimum_nights,bathrooms,secure,cleaning_fee,room_type_private_room,host_acceptance_rate,elevator,white_goods,host_response_rate,security_deposit,government,review_scores_value,area_name_salamanca,area_name_san_blas,price
20,0.0,1,10.0,163,1,1.0,21.0,891,3,1,1.0,0.0,0.0,0,4.0,0.0,0.0,4.0,0.0,1.0,8.0,0,0,11.0
1125,12.0,2,2.0,338,4,1.0,7.0,1165,1,1,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,1.0,8.0,0,0,45.0
20,0.0,1,10.0,180,1,1.0,21.0,891,1,1,1.0,0.0,0.0,0,4.0,0.0,0.0,4.0,0.0,1.0,8.0,0,0,15.0
20,0.0,1,10.0,177,1,1.0,21.0,891,0,1,1.0,0.0,0.0,0,4.0,0.0,0.0,4.0,0.0,1.0,9.0,0,0,12.0
20,0.0,1,10.0,176,1,1.0,21.0,891,0,1,1.0,0.0,0.0,0,4.0,0.0,0.0,4.0,0.0,1.0,9.0,0,0,11.0
20,0.0,1,10.0,177,1,1.0,21.0,891,0,1,1.0,0.0,0.0,0,4.0,0.0,0.0,4.0,0.0,1.0,9.0,0,0,12.0
1125,0.0,1,2.0,365,4,0.0,195.0,985,0,1,1.0,0.0,0.0,0,3.0,0.0,1.0,4.0,1.0,1.0,9.0,0,0,135.0
20,0.0,1,10.0,173,1,1.0,21.0,891,5,1,1.0,0.0,0.0,0,4.0,0.0,0.0,4.0,0.0,1.0,10.0,0,0,12.0
1125,0.0,1,2.0,0,2,0.0,1.0,1375,0,1,1.0,0.0,0.0,1,1.0,1.0,0.0,1.0,0.0,1.0,9.0,1,0,40.0
1125,8.0,2,1.0,232,3,0.0,1.0,99,3,3,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,0.0,1.0,7.0,0,0,30.0
1125,0.0,1,1.0,66,2,1.0,1.0,1134,5,1,1.0,0.0,0.0,1,4.0,1.0,0.0,4.0,0.0,0.0,10.0,0,0,35.0
14,15.0,1,2.0,90,3,1.0,0.0,128,0,2,1.0,0.0,1.0,1,4.0,0.0,0.0,4.0,0.0,0.0,9.0,0,0,30.0
14,0.0,1,1.0,86,1,1.0,1.0,345,2,4,1.0,0.0,0.0,1,2.0,0.0,1.0,4.0,0.0,0.0,10.0,0,0,22.0
1125,6.0,1,1.0,66,4,0.0,2.0,448,6,2,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,0.0,1.0,10.0,0,0,53.0
50,30.0,4,3.0,153,6,2.0,1.0,2453,3,2,2.0,0.0,1.0,0,4.0,0.0,1.0,4.0,0.0,1.0,10.0,0,0,180.0
50,30.0,4,2.0,171,6,2.0,1.0,2453,4,2,2.0,0.0,1.0,0,4.0,0.0,1.0,4.0,0.0,1.0,10.0,0,0,180.0
1125,12.0,1,1.0,180,5,2.0,0.0,112,0,5,1.5,0.0,0.0,0,4.0,0.0,1.0,4.0,0.0,1.0,9.0,0,0,50.0
1125,0.0,1,1.0,322,1,0.0,2.0,237,4,1,1.0,0.0,0.0,1,4.0,1.0,0.0,4.0,0.0,1.0,10.0,0,0,16.0
1125,0.0,1,2.0,359,1,1.0,2.0,127,0,7,1.5,0.0,1.0,1,4.0,0.0,1.0,4.0,1.0,1.0,9.0,0,0,20.0
1125,0.0,1,1.0,168,1,1.0,1.0,382,2,1,1.0,0.0,0.0,1,4.0,0.0,1.0,4.0,0.0,1.0,10.0,0,0,37.0
1125,0.0,1,1.0,155,2,1.0,0.0,99,2,1,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,0.0,7.0,0,0,41.0
1125,0.0,1,2.0,6,2,1.0,0.0,98,4,1,1.0,0.0,1.0,1,4.0,0.0,1.0,4.0,0.0,0.0,10.0,0,0,29.0
1125,10.0,5,3.0,0,8,2.0,2.0,123,4,1,1.0,0.0,1.0,0,4.0,1.0,1.0,4.0,0.0,0.0,9.0,0,0,62.0
1125,5.0,3,2.0,144,4,0.0,0.0,99,7,3,1.5,0.0,1.0,0,4.0,0.0,0.0,4.0,1.0,1.0,10.0,0,0,200.0
1125,0.0,1,1.0,47,1,1.0,3.0,121,1,1,1.0,0.0,0.0,1,4.0,0.0,0.0,4.0,0.0,0.0,10.0,0,0,16.0
1125,0.0,1,1.0,98,2,1.0,0.0,2952,3,2,1.0,0.0,1.0,0,4.0,0.0,0.0,4.0,0.0,1.0,9.0,0,1,40.0
1125,0.0,1,1.0,89,1,1.0,3.0,121,1,1,1.0,0.0,0.0,1,4.0,0.0,0.0,4.0,0.0,0.0,10.0,0,0,16.0
31,0.0,1,1.0,45,2,1.0,0.0,98,11,1,1.0,0.0,0.0,1,4.0,0.0,1.0,4.0,0.0,0.0,9.0,0,0,25.0
1125,0.0,1,1.0,292,1,1.0,4.0,271,2,2,1.5,0.0,0.0,1,4.0,0.0,1.0,4.0,0.0,1.0,9.0,0,0,19.0
10,10.0,1,1.0,163,1,1.0,1.0,161,7,1,1.0,0.0,0.0,1,4.0,0.0,1.0,4.0,0.0,0.0,10.0,0,0,30.0
1125,0.0,1,2.0,45,4,1.0,1.0,1804,3,2,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,1.0,9.0,0,0,69.0
1125,0.0,1,1.0,292,1,1.0,1.0,97,10,1,1.0,0.0,0.0,1,4.0,0.0,1.0,4.0,0.0,0.0,9.0,0,0,17.0
1125,10.0,2,4.0,136,5,3.0,0.0,1722,1,2,1.5,0.0,1.0,0,4.0,0.0,1.0,4.0,0.0,1.0,10.0,0,0,69.0
1125,10.0,4,4.0,93,6,2.0,2.0,1437,2,3,1.0,0.0,1.0,0,4.0,1.0,1.0,4.0,1.0,1.0,10.0,0,0,90.0
28,0.0,1,1.0,163,2,1.0,100.0,1210,5,1,1.0,0.0,1.0,1,4.0,0.0,1.0,4.0,0.0,1.0,10.0,0,0,45.0
1,0.0,1,1.0,26,1,1.0,1.0,98,0,1,1.0,0.0,0.0,1,4.0,0.0,0.0,4.0,0.0,0.0,9.0,0,1,25.0
1125,0.0,1,1.0,361,2,1.0,0.0,1168,0,2,1.0,0.0,1.0,0,3.0,0.0,0.0,4.0,0.0,0.0,9.0,0,0,60.0
1125,0.0,1,1.0,265,2,0.0,13.0,2124,2,3,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,0.0,1.0,10.0,0,0,60.0
1125,10.0,2,2.0,169,2,1.0,4.0,747,4,1,1.0,0.0,1.0,1,4.0,1.0,1.0,4.0,0.0,1.0,9.0,0,0,35.0
1125,0.0,1,1.0,144,2,1.0,2.0,2785,3,2,1.0,0.0,1.0,1,4.0,1.0,0.0,4.0,0.0,0.0,9.0,0,0,41.0
1125,0.0,1,2.0,113,2,1.0,1.0,1792,0,3,1.0,0.0,0.0,1,4.0,1.0,1.0,2.0,0.0,1.0,9.0,0,0,40.0
1125,35.0,1,2.0,173,2,1.0,1.0,329,0,15,1.0,0.0,1.0,1,4.0,0.0,1.0,4.0,0.0,0.0,9.0,0,0,50.0
1125,0.0,1,1.0,306,1,2.0,2.0,601,0,1,1.5,0.0,0.0,1,4.0,1.0,1.0,4.0,0.0,0.0,9.0,0,0,27.0
1125,20.0,3,2.0,306,4,1.0,1.0,705,3,1,1.0,0.0,1.0,0,4.0,1.0,1.0,4.0,1.0,1.0,10.0,0,0,60.0
1125,5.0,1,1.0,73,2,1.0,0.0,1422,1,28,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,1.0,10.0,0,0,46.0
1125,0.0,1,2.0,49,4,2.0,0.0,97,4,2,1.5,0.0,0.0,0,4.0,0.0,1.0,4.0,0.0,1.0,9.0,0,0,59.0
1125,0.0,1,1.0,90,2,1.0,0.0,1316,0,5,1.0,0.0,0.0,0,4.0,0.0,0.0,1.0,0.0,0.0,9.0,1,0,500.0
1125,0.0,1,1.0,147,2,1.0,1.0,1102,6,2,1.0,0.0,0.0,0,4.0,0.0,1.0,4.0,0.0,1.0,10.0,0,0,63.0
1125,0.0,1,2.0,0,2,1.0,0.0,97,1,2,1.5,0.0,0.0,0,4.0,0.0,1.0,4.0,0.0,0.0,10.0,1,0,200.0
7,0.0,1,1.0,334,2,1.0,1.0,97,0,7,1.0,0.0,0.0,1,4.0,0.0,1.0,4.0,0.0,0.0,9.0,0,0,33.0
5,0.0,1,1.0,26,2,1.0,3.0,100,4,2,1.0,0.0,1.0,1,4.0,0.0,0.0,4.0,0.0,1.0,7.0,0,0,28.0
5,0.0,1,1.0,18,2,1.0,3.0,100,5,2,1.0,0.0,1.0,1,4.0,0.0,0.0,4.0,0.0,1.0,9.0,0,0,25.0
1125,19.0,2,2.0,224,4,2.0,0.0,97,3,1,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,0.0,0.0,9.0,0,0,75.0
1125,20.0,2,2.0,360,3,1.0,3.0,97,8,2,1.5,0.0,1.0,0,4.0,0.0,1.0,4.0,0.0,1.0,7.0,0,0,45.0
1125,10.0,4,3.0,345,5,1.0,19.0,113,0,5,1.0,0.0,1.0,0,2.0,0.0,1.0,2.0,1.0,1.0,9.0,0,0,46.0
1125,20.0,2,1.0,217,2,1.0,4.0,99,2,1,1.5,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,1.0,9.0,0,0,38.0
1125,0.0,1,1.0,164,1,1.0,1.0,96,2,3,1.5,0.0,0.0,1,4.0,0.0,1.0,3.0,0.0,0.0,10.0,0,0,16.0
1125,20.0,2,1.0,222,2,1.0,4.0,99,1,3,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,1.0,8.0,0,0,40.0
1125,0.0,1,4.0,302,6,2.0,8.0,2617,3,2,2.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,1.0,10.0,0,0,100.0
1125,15.0,2,2.0,346,4,1.0,19.0,2008,3,3,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,1.0,10.0,0,0,70.0
1125,15.0,2,2.0,326,3,1.0,19.0,2008,2,3,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,1.0,9.0,0,0,80.0
1125,30.0,2,2.0,349,3,1.0,58.0,2336,1,1,2.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,1.0,10.0,0,0,217.0
1125,15.0,2,2.0,334,3,1.0,19.0,2008,0,3,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,1.0,9.0,0,0,80.0
1125,15.0,2,2.0,350,4,1.0,19.0,2008,1,3,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,1.0,10.0,0,0,70.0
1125,10.0,1,3.0,180,5,2.0,0.0,112,0,4,1.0,0.0,0.0,0,4.0,0.0,1.0,4.0,0.0,1.0,9.0,0,0,58.0
1125,0.0,1,1.0,89,2,1.0,1.0,1098,0,2,1.5,0.0,0.0,1,4.0,0.0,1.0,4.0,0.0,0.0,9.0,0,0,55.0
1125,0.0,1,1.0,347,1,1.0,2.0,234,0,1,1.0,0.0,0.0,1,3.0,1.0,1.0,4.0,0.0,1.0,9.0,0,0,35.0
1125,0.0,1,2.0,86,3,1.0,0.0,107,2,1,1.0,0.0,0.0,0,4.0,0.0,1.0,4.0,0.0,0.0,10.0,0,0,85.0
1125,0.0,6,6.0,344,8,4.0,6.0,1037,2,1,3.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,0.0,10.0,0,0,240.0
2,0.0,1,1.0,3,2,1.0,0.0,96,0,2,1.0,0.0,0.0,1,4.0,0.0,0.0,4.0,0.0,1.0,9.0,0,0,55.0
1125,0.0,1,2.0,0,2,0.0,0.0,303,0,2,1.0,0.0,0.0,1,4.0,1.0,0.0,2.0,0.0,1.0,9.0,0,0,30.0
1125,0.0,1,0.0,310,2,0.0,5.0,102,3,2,1.5,0.0,1.0,0,4.0,1.0,1.0,4.0,0.0,1.0,7.0,0,0,45.0
1125,0.0,1,1.0,180,1,1.0,0.0,927,0,1,1.0,0.0,0.0,0,4.0,0.0,1.0,1.0,0.0,0.0,9.0,0,0,50.0
30,0.0,1,3.0,17,2,2.0,0.0,232,2,3,1.0,0.0,1.0,0,4.0,0.0,1.0,3.0,1.0,1.0,10.0,1,0,49.0
25,0.0,1,1.0,48,2,1.0,1.0,1468,0,3,1.0,0.0,0.0,1,2.0,1.0,1.0,3.0,0.0,1.0,9.0,0,0,30.0
1125,15.0,1,2.0,163,1,1.0,1.0,651,4,1,1.0,0.0,0.0,1,4.0,0.0,1.0,4.0,0.0,1.0,10.0,0,0,39.0
1125,22.0,1,1.0,75,2,1.0,0.0,96,9,1,1.0,0.0,1.0,1,4.0,0.0,1.0,4.0,0.0,0.0,9.0,0,0,24.0
8,0.0,2,2.0,1,4,2.0,1.0,1711,0,2,1.5,0.0,1.0,0,1.0,1.0,1.0,3.0,0.0,1.0,9.0,0,0,100.0
1125,0.0,1,1.0,0,2,1.0,0.0,96,0,2,1.0,0.0,0.0,1,4.0,0.0,0.0,4.0,0.0,0.0,9.0,0,0,40.0
1125,0.0,1,1.0,365,1,1.0,1.0,96,2,1,1.0,0.0,0.0,1,4.0,1.0,0.0,4.0,0.0,0.0,10.0,0,0,35.0
1125,0.0,1,1.0,348,1,1.0,0.0,96,2,1,1.0,0.0,0.0,1,4.0,0.0,1.0,4.0,0.0,0.0,10.0,0,0,19.0
1125,10.0,3,1.0,346,2,0.0,6.0,96,0,5,1.0,0.0,1.0,0,2.0,0.0,1.0,3.0,1.0,0.0,9.0,0,0,40.0
1125,10.0,3,3.0,348,5,0.0,6.0,96,0,6,1.0,0.0,1.0,0,2.0,0.0,1.0,3.0,1.0,0.0,9.0,0,0,64.0
1125,0.0,1,3.0,365,5,0.0,0.0,96,0,6,1.0,0.0,1.0,0,2.0,0.0,1.0,3.0,1.0,0.0,9.0,0,0,35.0
1125,0.0,1,3.0,365,5,0.0,0.0,96,0,5,1.0,0.0,1.0,0,2.0,0.0,1.0,3.0,1.0,0.0,9.0,0,0,55.0
10,0.0,1,2.0,45,1,1.0,3.0,2054,0,1,1.0,0.0,0.0,1,2.0,1.0,1.0,4.0,0.0,0.0,9.0,0,0,60.0
1125,0.0,1,1.0,247,2,1.0,3.0,1489,4,1,1.5,0.0,0.0,1,4.0,0.0,0.0,4.0,0.0,1.0,10.0,0,0,60.0
1125,0.0,1,1.0,180,1,1.0,0.0,2929,0,1,1.0,0.0,0.0,1,1.0,0.0,0.0,4.0,0.0,1.0,9.0,0,0,120.0
1125,15.0,1,1.0,16,4,1.0,20.0,1380,0,1,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,1.0,9.0,0,0,60.0
1125,0.0,1,1.0,350,2,0.0,3.0,545,0,2,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,1.0,9.0,0,0,100.0
30,0.0,1,1.0,364,1,1.0,1.0,231,0,30,1.0,0.0,0.0,1,2.0,0.0,1.0,4.0,0.0,0.0,9.0,0,0,20.0
1125,10.0,1,1.0,360,2,1.0,1.0,807,5,1,1.0,0.0,0.0,1,4.0,0.0,1.0,4.0,0.0,0.0,10.0,0,0,25.0
1125,0.0,1,1.0,72,2,1.0,0.0,95,3,1,1.0,0.0,0.0,1,3.0,0.0,0.0,3.0,0.0,0.0,10.0,0,0,30.0
1125,0.0,1,1.0,34,2,1.0,0.0,95,2,1,1.0,0.0,0.0,1,3.0,0.0,0.0,3.0,0.0,0.0,7.0,0,0,21.0
90,0.0,1,2.0,172,4,1.0,11.0,615,0,20,1.0,0.0,0.0,0,4.0,1.0,1.0,4.0,0.0,1.0,9.0,0,0,69.0
1125,0.0,1,2.0,34,2,1.0,1.0,108,1,2,1.0,0.0,0.0,1,4.0,0.0,0.0,4.0,0.0,1.0,10.0,0,0,39.0
30,0.0,1,3.0,57,5,3.0,2.0,966,3,2,1.0,0.0,1.0,0,4.0,1.0,1.0,4.0,0.0,1.0,9.0,0,0,60.0
1125,12.0,1,2.0,180,4,2.0,0.0,111,0,4,1.5,0.0,1.0,0,4.0,0.0,1.0,3.0,1.0,1.0,9.0,0,0,60.0
1125,0.0,1,1.0,83,4,1.0,5.0,110,1,1,1.0,0.0,1.0,0,3.0,1.0,1.0,4.0,0.0,1.0,2.0,0,0,85.0
2,0.0,1,2.0,54,2,1.0,0.0,1791,3,2,1.0,0.0,1.0,1,4.0,0.0,1.0,4.0,0.0,1.0,9.0,0,0,25.0
14,0.0,1,1.0,78,2,1.0,2.0,2574,1,2,1.0,0.0,1.0,1,4.0,1.0,1.0,4.0,1.0,1.0,6.0,0,0,30.0
1125,10.0,3,2.0,355,5,1.0,19.0,113,0,6,1.0,0.0,0.0,0,2.0,0.0,1.0,2.0,1.0,1.0,9.0,0,0,64.0
1125,10.0,2,1.0,306,2,1.0,0.0,95,4,1,1.5,0.0,1.0,1,4.0,0.0,1.0,4.0,0.0,1.0,10.0,0,0,30.0
30,10.0,1,1.0,102,2,1.0,3.0,95,0,2,1.5,0.0,1.0,1,4.0,0.0,1.0,4.0,0.0,0.0,9.0,0,0,25.0
15,15.0,2,1.0,98,2,1.0,20.0,2423,4,2,1.0,0.0,1.0,0,4.0,1.0,1.0,4.0,1.0,1.0,10.0,0,0,43.0
1125,0.0,1,1.0,52,2,1.0,2.0,713,0,1,1.0,0.0,1.0,1,4.0,0.0,0.0,4.0,0.0,0.0,9.0,0,0,29.0
1125,8.0,4,3.0,341,6,2.0,5.0,345,1,1,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,0.0,6.0,1,0,199.0
1125,15.0,1,5.0,168,3,1.0,3.0,1871,0,1,1.0,0.0,1.0,0,4.0,1.0,1.0,3.0,0.0,1.0,9.0,0,0,35.0
1125,0.0,1,1.0,341,2,2.0,1.0,94,1,1,1.0,0.0,0.0,1,4.0,0.0,0.0,4.0,0.0,0.0,10.0,0,0,50.0
1125,20.0,1,1.0,87,2,1.0,0.0,1714,1,2,1.0,0.0,1.0,1,4.0,0.0,1.0,4.0,0.0,1.0,10.0,0,0,30.0
8,0.0,1,1.0,89,1,1.0,1.0,451,0,1,1.0,0.0,0.0,1,4.0,1.0,1.0,4.0,0.0,0.0,9.0,1,0,50.0
30,10.0,2,1.0,174,1,1.0,2.0,347,2,3,1.0,0.0,0.0,1,4.0,0.0,1.0,4.0,0.0,0.0,10.0,0,0,20.0
1125,0.0,4,1.0,294,4,1.0,4.0,408,1,1,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,0.0,1.0,10.0,0,0,120.0
1125,0.0,1,1.0,277,1,0.0,1.0,99,0,30,1.0,0.0,0.0,1,4.0,1.0,1.0,4.0,0.0,1.0,9.0,0,0,25.0
31,0.0,1,1.0,212,2,0.0,1.0,318,6,2,1.0,0.0,0.0,0,4.0,1.0,1.0,4.0,0.0,1.0,10.0,0,0,60.0
1125,0.0,1,1.0,0,2,1.0,1.0,2132,6,1,1.0,0.0,0.0,1,4.0,1.0,1.0,4.0,0.0,1.0,10.0,0,0,29.0
365,17.0,1,1.0,258,1,1.0,3.0,136,1,2,2.0,0.0,0.0,1,4.0,1.0,1.0,4.0,0.0,1.0,10.0,0,0,35.0
20,0.0,1,1.0,89,1,1.0,1.0,95,2,1,1.0,0.0,0.0,1,4.0,1.0,0.0,4.0,0.0,1.0,10.0,0,1,52.0
365,17.0,1,1.0,169,2,1.0,3.0,136,0,2,2.0,0.0,0.0,1,4.0,1.0,1.0,4.0,0.0,1.0,9.0,0,0,35.0
6,0.0,1,1.0,36,2,1.0,0.0,1382,0,2,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,0.0,0.0,9.0,0,0,80.0
1125,0.0,1,0.0,177,2,1.0,2.0,140,0,2,1.5,0.0,0.0,1,4.0,1.0,1.0,4.0,0.0,1.0,9.0,0,0,40.0
1125,30.0,1,3.0,74,4,2.0,0.0,94,2,2,1.0,0.0,0.0,0,4.0,0.0,1.0,4.0,0.0,1.0,9.0,0,0,95.0
1125,0.0,1,1.0,322,2,1.0,1.0,95,1,1,1.0,0.0,0.0,1,2.0,1.0,1.0,2.0,0.0,1.0,10.0,0,0,25.0
30,0.0,1,1.0,59,2,1.0,2.0,1195,3,2,1.0,0.0,1.0,1,4.0,1.0,1.0,4.0,0.0,0.0,10.0,1,0,44.0
1125,0.0,1,1.0,43,1,1.0,0.0,94,1,1,2.0,0.0,1.0,1,4.0,0.0,0.0,4.0,0.0,0.0,10.0,0,0,30.0
1125,0.0,1,2.0,303,2,1.0,3.0,1475,0,3,1.0,0.0,0.0,0,1.0,0.0,1.0,4.0,0.0,0.0,9.0,0,0,85.0
1125,0.0,1,1.0,0,1,1.0,0.0,1413,0,1,1.0,0.0,0.0,1,2.0,0.0,0.0,2.0,0.0,1.0,9.0,0,0,15.0
1125,20.0,4,3.0,232,6,2.0,3.0,450,3,2,2.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,1.0,9.0,0,0,110.0
31,0.0,1,2.0,118,5,2.0,0.0,94,7,2,1.0,0.0,0.0,0,4.0,0.0,1.0,4.0,0.0,1.0,7.0,0,0,60.0
1125,0.0,1,1.0,114,2,1.0,1.0,2563,2,2,1.0,0.0,1.0,0,4.0,1.0,1.0,4.0,1.0,1.0,8.0,0,0,60.0
1125,0.0,1,1.0,357,5,1.0,19.0,113,0,5,1.0,0.0,1.0,0,2.0,0.0,1.0,2.0,1.0,1.0,9.0,0,0,49.0
90,0.0,1,1.0,356,2,1.0,2.0,2008,3,5,1.0,0.0,0.0,0,4.0,1.0,1.0,4.0,0.0,1.0,9.0,0,0,70.0
1125,19.0,1,1.0,169,2,0.0,0.0,1636,1,2,1.5,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,1.0,10.0,0,0,65.0
1125,20.0,3,2.0,363,5,1.0,2.0,2052,2,2,1.5,0.0,1.0,1,2.0,0.0,1.0,4.0,0.0,1.0,8.0,0,0,49.0
90,0.0,1,1.0,352,2,1.0,2.0,2008,1,3,1.5,0.0,0.0,0,4.0,1.0,1.0,4.0,0.0,1.0,6.0,0,0,70.0
1125,0.0,1,2.0,11,4,0.0,0.0,93,0,2,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,0.0,1.0,9.0,0,0,70.0
4,0.0,1,1.0,86,1,1.0,0.0,93,0,2,2.0,0.0,0.0,1,4.0,0.0,0.0,4.0,0.0,0.0,9.0,0,0,18.0
1125,0.0,1,1.0,37,1,1.0,0.0,95,4,1,1.0,0.0,0.0,1,3.0,0.0,0.0,3.0,0.0,0.0,10.0,0,0,15.0
30,0.0,1,1.0,355,1,1.0,0.0,93,1,2,1.0,0.0,0.0,1,4.0,0.0,1.0,3.0,0.0,1.0,10.0,0,0,23.0
1125,0.0,1,2.0,5,4,2.0,0.0,93,1,4,1.0,0.0,0.0,0,4.0,0.0,1.0,4.0,0.0,1.0,8.0,0,0,40.0
4,10.0,1,3.0,69,4,1.0,0.0,93,3,1,1.0,0.0,1.0,1,4.0,0.0,0.0,4.0,0.0,1.0,8.0,0,0,30.0
1125,0.0,1,0.0,128,2,1.0,2.0,2785,2,2,1.0,0.0,1.0,1,4.0,0.0,0.0,4.0,0.0,0.0,9.0,0,0,32.0
1125,0.0,1,5.0,54,6,3.0,1.0,93,0,26,2.0,0.0,1.0,0,2.0,1.0,1.0,2.0,0.0,0.0,9.0,1,0,65.0
30,0.0,1,2.0,1,2,1.0,3.0,2134,6,1,1.0,0.0,1.0,1,4.0,1.0,1.0,4.0,0.0,1.0,10.0,0,0,49.0
60,0.0,1,1.0,85,4,2.0,0.0,93,0,2,1.0,0.0,0.0,0,1.0,0.0,1.0,1.0,0.0,1.0,9.0,0,0,60.0
1125,7.0,1,1.0,215,2,1.0,1.0,186,0,2,1.5,0.0,1.0,1,2.0,1.0,1.0,4.0,0.0,0.0,9.0,0,0,33.0
1125,0.0,1,1.0,342,4,1.0,0.0,1675,0,3,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,1.0,9.0,0,0,73.0
1125,0.0,1,3.0,35,5,3.0,19.0,1650,5,2,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,0.0,1.0,10.0,1,0,75.0
1125,0.0,1,2.0,342,4,1.0,8.0,2617,3,2,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,1.0,10.0,0,0,85.0
1125,0.0,1,1.0,180,1,0.0,2.0,958,2,1,1.0,0.0,0.0,1,3.0,1.0,0.0,4.0,0.0,0.0,9.0,0,0,35.0
1125,10.0,2,2.0,338,3,1.0,0.0,92,0,1,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,1.0,9.0,0,0,80.0
400,0.0,1,1.0,300,4,1.0,0.0,1675,0,3,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,1.0,9.0,0,0,73.0
1,0.0,1,2.0,83,2,1.0,1.0,92,0,1,1.0,0.0,0.0,1,4.0,1.0,0.0,4.0,0.0,1.0,9.0,0,0,100.0
1125,0.0,4,2.0,255,4,2.0,0.0,92,0,4,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,0.0,0.0,9.0,0,0,120.0
1125,0.0,1,1.0,365,2,0.0,195.0,985,0,1,1.0,0.0,0.0,0,3.0,1.0,0.0,4.0,1.0,1.0,9.0,0,0,112.0
1125,0.0,1,2.0,365,4,0.0,195.0,985,0,1,1.0,0.0,0.0,0,3.0,1.0,0.0,4.0,1.0,1.0,9.0,0,0,127.0
365,50.0,2,2.0,17,3,1.0,1.0,1459,0,7,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,0.0,0.0,9.0,0,0,80.0
1125,0.0,1,4.0,139,4,2.0,0.0,92,3,2,1.5,0.0,0.0,0,4.0,0.0,1.0,4.0,0.0,0.0,10.0,0,0,65.0
1125,13.0,1,1.0,179,4,0.0,0.0,92,0,8,1.0,0.0,0.0,0,1.0,0.0,1.0,2.0,0.0,0.0,9.0,0,0,70.0
1125,0.0,1,1.0,74,1,1.0,0.0,1361,2,1,1.5,0.0,0.0,1,3.0,0.0,1.0,4.0,0.0,0.0,10.0,0,0,20.0
1125,0.0,1,1.0,61,1,1.0,1.0,92,0,1,1.5,0.0,0.0,1,4.0,0.0,1.0,4.0,0.0,0.0,9.0,0,0,45.0
1125,0.0,1,3.0,10,4,2.0,0.0,1272,1,1,2.0,0.0,1.0,0,2.0,0.0,1.0,4.0,0.0,1.0,10.0,0,0,90.0
1125,15.0,2,2.0,259,4,1.0,0.0,1355,1,2,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,1.0,10.0,0,0,80.0
1125,10.0,2,1.0,364,2,1.0,3.0,146,2,2,1.0,0.0,0.0,1,4.0,1.0,0.0,4.0,0.0,0.0,10.0,0,0,22.0
1125,0.0,1,1.0,47,2,1.0,0.0,2239,0,2,1.0,0.0,0.0,0,4.0,0.0,1.0,4.0,0.0,1.0,9.0,0,0,110.0
45,15.0,2,1.0,31,4,1.0,1.0,148,0,2,1.0,0.0,1.0,0,4.0,0.0,0.0,4.0,1.0,0.0,9.0,0,0,70.0
1125,0.0,4,2.0,292,4,2.0,2.0,97,0,1,1.0,0.0,1.0,0,4.0,1.0,1.0,4.0,0.0,1.0,9.0,0,0,93.0
1125,12.0,1,2.0,180,4,2.0,1.0,92,0,4,1.0,0.0,0.0,0,2.0,0.0,1.0,4.0,0.0,1.0,9.0,0,0,59.0
1125,35.0,1,1.0,362,1,1.0,72.0,145,1,1,1.0,0.0,1.0,0,4.0,1.0,1.0,4.0,1.0,1.0,6.0,0,0,40.0
1125,20.0,2,1.0,353,3,0.0,1.0,92,0,1,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,1.0,9.0,0,0,800.0
